,Id,Date,Hour,Steps,Intensity,AVG Intensity,Calories,Sleep Sessions,Minutes Asleep,Time in Bed
9713,4388161847,4/12/2016,16:00,0,0,0.0,78,,,
9714,4388161847,4/12/2016,17:00,0,0,0.0,78,,,
9715,4388161847,4/12/2016,18:00,0,0,0.0,78,,,
9716,4388161847,4/12/2016,19:00,0,0,0.0,78,,,
9717,4388161847,4/12/2016,20:00,0,0,0.0,78,,,
9718,4388161847,4/12/2016,21:00,0,0,0.0,78,,,
9719,4388161847,4/12/2016,22:00,0,0,0.0,78,,,
9720,4388161847,4/12/2016,23:00,0,0,0.0,78,,,
9721,4388161847,4/13/2016,0:00,0,0,0.0,78,,,
9722,4388161847,4/13/2016,1:00,0,0,0.0,78,,,
9723,4388161847,4/13/2016,2:00,0,0,0.0,78,,,
9724,4388161847,4/13/2016,3:00,0,0,0.0,78,,,
9725,4388161847,4/13/2016,4:00,0,0,0.0,78,,,
9726,4388161847,4/13/2016,5:00,0,0,0.0,78,,,
9727,4388161847,4/13/2016,6:00,0,0,0.0,78,,,
9728,4388161847,4/13/2016,7:00,0,0,0.0,78,,,
9729,4388161847,4/13/2016,8:00,0,0,0.0,78,,,
9730,4388161847,4/13/2016,9:00,0,0,0.0,78,,,
9731,4388161847,4/13/2016,10:00,0,0,0.0,78,,,
9732,4388161847,4/13/2016,11:00,0,0,0.0,78,,,
9733,4388161847,4/13/2016,12:00,0,0,0.0,78,,,
9734,4388161847,4/13/2016,13:00,0,0,0.0,78,,,
9735,4388161847,4/13/2016,14:00,28,3,0.05,86,,,
9736,4388161847,4/13/2016,15:00,410,12,0.2,121,,,
9737,4388161847,4/13/2016,16:00,1100,30,0.5,193,,,
9738,4388161847,4/13/2016,17:00,629,27,0.45,163,,,
9739,4388161847,4/13/2016,18:00,1508,48,0.8,235,,,
9740,4388161847,4/13/2016,19:00,2118,55,0.916667,283,,,
9741,4388161847,4/13/2016,20:00,145,6,0.1,100,,,
9742,4388161847,4/13/2016,21:00,0,0,0.0,78,,,
9743,4388161847,4/13/2016,22:00,0,0,0.0,78,,,
9744,4388161847,4/13/2016,23:00,0,0,0.0,78,,,
9745,4388161847,4/14/2016,0:00,0,0,0.0,78,,,
9746,4388161847,4/14/2016,1:00,0,0,0.0,78,,,
9747,4388161847,4/14/2016,2:00,0,0,0.0,78,,,
9748,4388161847,4/14/2016,3:00,0,0,0.0,78,,,
9749,4388161847,4/14/2016,4:00,11,1,0.016667,80,,,
9750,4388161847,4/14/2016,5:00,352,48,0.8,214,,,
9751,4388161847,4/14/2016,6:00,1134,31,0.516667,207,,,
9752,4388161847,4/14/2016,7:00,157,5,0.083333,107,,,
9753,4388161847,4/14/2016,8:00,252,7,0.116667,104,,,
9754,4388161847,4/14/2016,9:00,413,11,0.183333,119,,,
9755,4388161847,4/14/2016,10:00,590,15,0.25,137,,,
9756,4388161847,4/14/2016,11:00,434,9,0.15,120,,,
9757,4388161847,4/14/2016,12:00,187,8,0.133333,104,,,
9758,4388161847,4/14/2016,13:00,268,9,0.15,110,,,
9759,4388161847,4/14/2016,14:00,76,1,0.016667,88,,,
9760,4388161847,4/14/2016,15:00,475,11,0.183333,121,,,
9761,4388161847,4/14/2016,16:00,931,26,0.433333,184,,,
9762,4388161847,4/14/2016,17:00,2321,91,1.516667,351,,,
9763,4388161847,4/14/2016,18:00,284,14,0.233333,126,,,
9764,4388161847,4/14/2016,19:00,875,24,0.4,177,,,
9765,4388161847,4/14/2016,20:00,52,5,0.083333,91,,,
9766,4388161847,4/14/2016,21:00,36,2,0.033333,85,,,
9767,4388161847,4/14/2016,22:00,15,1,0.016667,80,,,
9768,4388161847,4/14/2016,23:00,0,0,0.0,79,,,
9769,4388161847,4/15/2016,0:00,0,0,0.0,78,1.0,499.0,526.0
9770,4388161847,4/15/2016,1:00,0,0,0.0,79,,,
9771,4388161847,4/15/2016,2:00,0,0,0.0,79,,,
9772,4388161847,4/15/2016,3:00,13,1,0.016667,80,,,
9773,4388161847,4/15/2016,4:00,83,4,0.066667,94,,,
9774,4388161847,4/15/2016,5:00,879,34,0.566667,204,,,
9775,4388161847,4/15/2016,6:00,1664,31,0.516667,239,,,
9776,4388161847,4/15/2016,7:00,150,4,0.066667,97,,,
9777,4388161847,4/15/2016,8:00,376,19,0.316667,127,,,
9778,4388161847,4/15/2016,9:00,92,5,0.083333,96,,,
9779,4388161847,4/15/2016,10:00,701,14,0.233333,139,,,
9780,4388161847,4/15/2016,11:00,399,7,0.116667,111,,,
9781,4388161847,4/15/2016,12:00,88,7,0.116667,99,,,
9782,4388161847,4/15/2016,13:00,193,10,0.166667,114,,,
9783,4388161847,4/15/2016,14:00,117,8,0.133333,99,,,
9784,4388161847,4/15/2016,15:00,452,10,0.166667,120,,,
9785,4388161847,4/15/2016,16:00,1100,37,0.616667,245,,,
9786,4388161847,4/15/2016,17:00,430,21,0.35,141,,,
9787,4388161847,4/15/2016,18:00,510,25,0.416667,158,,,
9788,4388161847,4/15/2016,19:00,261,14,0.233333,129,,,
9789,4388161847,4/15/2016,20:00,110,6,0.1,108,,,
9790,4388161847,4/15/2016,21:00,360,9,0.15,124,,,
9791,4388161847,4/15/2016,22:00,387,16,0.266667,145,,,
9792,4388161847,4/15/2016,23:00,393,17,0.283333,160,,,
9793,4388161847,4/16/2016,0:00,0,0,0.0,94,2.0,426.0,448.0
9794,4388161847,4/16/2016,1:00,0,0,0.0,91,,,
9795,4388161847,4/16/2016,2:00,0,0,0.0,89,,,
9796,4388161847,4/16/2016,3:00,0,0,0.0,80,,,
9797,4388161847,4/16/2016,4:00,17,1,0.016667,87,,,
9798,4388161847,4/16/2016,5:00,0,0,0.0,80,,,
9799,4388161847,4/16/2016,6:00,261,17,0.283333,139,,,
9800,4388161847,4/16/2016,7:00,92,6,0.1,112,,,
9801,4388161847,4/16/2016,8:00,1309,52,0.866667,236,,,
9802,4388161847,4/16/2016,9:00,817,28,0.466667,207,,,
9803,4388161847,4/16/2016,10:00,190,11,0.183333,132,,,
9804,4388161847,4/16/2016,11:00,434,17,0.283333,145,,,
9805,4388161847,4/16/2016,12:00,185,8,0.133333,124,,,
9806,4388161847,4/16/2016,13:00,737,27,0.45,183,,,
9807,4388161847,4/16/2016,14:00,917,30,0.5,217,,,
9808,4388161847,4/16/2016,15:00,383,18,0.3,146,,,
9809,4388161847,4/16/2016,16:00,107,9,0.15,113,,,
9810,4388161847,4/16/2016,17:00,96,11,0.183333,117,,,
9811,4388161847,4/16/2016,18:00,526,24,0.4,160,,,
9812,4388161847,4/16/2016,19:00,162,10,0.166667,122,,,
9813,4388161847,4/16/2016,20:00,62,4,0.066667,106,,,
9814,4388161847,4/16/2016,21:00,273,15,0.25,134,,,
9815,4388161847,4/16/2016,22:00,12,1,0.016667,82,,,
9816,4388161847,4/16/2016,23:00,0,0,0.0,79,,,
9817,4388161847,4/17/2016,0:00,0,0,0.0,79,2.0,619.0,641.0
9818,4388161847,4/17/2016,1:00,0,0,0.0,79,,,
9819,4388161847,4/17/2016,2:00,11,1,0.016667,81,,,
9820,4388161847,4/17/2016,3:00,0,0,0.0,79,,,
9821,4388161847,4/17/2016,4:00,0,0,0.0,79,,,
9822,4388161847,4/17/2016,5:00,7,1,0.016667,81,,,
9823,4388161847,4/17/2016,6:00,313,17,0.283333,126,,,
9824,4388161847,4/17/2016,7:00,35,3,0.05,100,,,
9825,4388161847,4/17/2016,8:00,386,13,0.216667,133,,,
9826,4388161847,4/17/2016,9:00,735,28,0.466667,172,,,
9827,4388161847,4/17/2016,10:00,296,13,0.216667,125,,,
9828,4388161847,4/17/2016,11:00,141,10,0.166667,108,,,
9829,4388161847,4/17/2016,12:00,550,24,0.4,165,,,
9830,4388161847,4/17/2016,13:00,51,4,0.066667,102,,,
9831,4388161847,4/17/2016,14:00,7,1,0.016667,92,,,
9832,4388161847,4/17/2016,15:00,117,6,0.1,94,,,
9833,4388161847,4/17/2016,16:00,251,11,0.183333,113,,,
9834,4388161847,4/17/2016,17:00,324,17,0.283333,125,,,
9835,4388161847,4/17/2016,18:00,661,21,0.35,145,,,
9836,4388161847,4/17/2016,19:00,160,7,0.116667,102,,,
9837,4388161847,4/17/2016,20:00,398,13,0.216667,123,,,
9838,4388161847,4/17/2016,21:00,52,4,0.066667,91,,,
9839,4388161847,4/17/2016,22:00,165,7,0.116667,101,,,
9840,4388161847,4/17/2016,23:00,0,0,0.0,78,,,
9841,4388161847,4/18/2016,0:00,0,0,0.0,78,1.0,99.0,104.0
9842,4388161847,4/18/2016,1:00,0,0,0.0,78,,,
9843,4388161847,4/18/2016,2:00,0,0,0.0,78,,,
9844,4388161847,4/18/2016,3:00,0,0,0.0,78,,,
9845,4388161847,4/18/2016,4:00,0,0,0.0,78,,,
9846,4388161847,4/18/2016,5:00,0,0,0.0,78,,,
9847,4388161847,4/18/2016,6:00,195,7,0.116667,103,,,
9848,4388161847,4/18/2016,7:00,654,11,0.183333,149,,,
9849,4388161847,4/18/2016,8:00,200,9,0.15,114,,,
9850,4388161847,4/18/2016,9:00,193,9,0.15,107,,,
9851,4388161847,4/18/2016,10:00,495,10,0.166667,121,,,
9852,4388161847,4/18/2016,11:00,228,9,0.15,116,,,
9853,4388161847,4/18/2016,12:00,232,7,0.116667,112,,,
9854,4388161847,4/18/2016,13:00,315,10,0.166667,114,,,
9855,4388161847,4/18/2016,14:00,169,9,0.15,104,,,
9856,4388161847,4/18/2016,15:00,291,10,0.166667,111,,,
9857,4388161847,4/18/2016,16:00,3253,68,1.133333,374,,,
9858,4388161847,4/18/2016,17:00,1914,61,1.016667,346,,,
9859,4388161847,4/18/2016,18:00,871,42,0.7,266,,,
9860,4388161847,4/18/2016,19:00,558,21,0.35,170,,,
9861,4388161847,4/18/2016,20:00,1387,45,0.75,224,,,
9862,4388161847,4/18/2016,21:00,25,3,0.05,97,,,
9863,4388161847,4/18/2016,22:00,11,2,0.033333,92,,,
9864,4388161847,4/18/2016,23:00,18,3,0.05,85,,,
9865,4388161847,4/19/2016,0:00,0,0,0.0,78,1.0,329.0,338.0
9866,4388161847,4/19/2016,1:00,7,1,0.016667,80,,,
9867,4388161847,4/19/2016,2:00,0,0,0.0,78,,,
9868,4388161847,4/19/2016,3:00,0,0,0.0,79,,,
9869,4388161847,4/19/2016,4:00,75,4,0.066667,90,,,
9870,4388161847,4/19/2016,5:00,1717,66,1.1,259,,,
9871,4388161847,4/19/2016,6:00,2438,68,1.133333,300,,,
9872,4388161847,4/19/2016,7:00,462,15,0.25,127,,,
9873,4388161847,4/19/2016,8:00,237,10,0.166667,110,,,
9874,4388161847,4/19/2016,9:00,308,11,0.183333,115,,,
9875,4388161847,4/19/2016,10:00,488,13,0.216667,126,,,
9876,4388161847,4/19/2016,11:00,140,7,0.116667,99,,,
9877,4388161847,4/19/2016,12:00,420,8,0.133333,116,,,
9878,4388161847,4/19/2016,13:00,179,6,0.1,99,,,
9879,4388161847,4/19/2016,14:00,338,8,0.133333,110,,,
9880,4388161847,4/19/2016,15:00,150,6,0.1,99,,,
9881,4388161847,4/19/2016,16:00,1053,23,0.383333,178,,,
9882,4388161847,4/19/2016,17:00,544,20,0.333333,153,,,
9883,4388161847,4/19/2016,18:00,391,25,0.416667,150,,,
9884,4388161847,4/19/2016,19:00,91,8,0.133333,106,,,
9885,4388161847,4/19/2016,20:00,553,24,0.4,164,,,
9886,4388161847,4/19/2016,21:00,561,15,0.25,134,,,
9887,4388161847,4/19/2016,22:00,23,2,0.033333,86,,,
9888,4388161847,4/19/2016,23:00,6,1,0.016667,80,,,
9889,4388161847,4/20/2016,0:00,0,0,0.0,78,1.0,421.0,451.0
9890,4388161847,4/20/2016,1:00,17,2,0.033333,83,,,
9891,4388161847,4/20/2016,2:00,0,0,0.0,80,,,
9892,4388161847,4/20/2016,3:00,0,0,0.0,79,,,
9893,4388161847,4/20/2016,4:00,13,2,0.033333,82,,,
9894,4388161847,4/20/2016,5:00,1079,49,0.816667,220,,,
9895,4388161847,4/20/2016,6:00,2114,68,1.133333,300,,,
9896,4388161847,4/20/2016,7:00,257,12,0.2,121,,,
9897,4388161847,4/20/2016,8:00,189,7,0.116667,103,,,
9898,4388161847,4/20/2016,9:00,122,7,0.116667,99,,,
9899,4388161847,4/20/2016,10:00,554,17,0.283333,135,,,
9900,4388161847,4/20/2016,11:00,162,8,0.133333,106,,,
9901,4388161847,4/20/2016,12:00,413,9,0.15,121,,,
9902,4388161847,4/20/2016,13:00,344,8,0.133333,114,,,
9903,4388161847,4/20/2016,14:00,0,0,0.0,83,,,
9904,4388161847,4/20/2016,15:00,334,9,0.15,112,,,
9905,4388161847,4/20/2016,16:00,870,24,0.4,168,,,
9906,4388161847,4/20/2016,17:00,1656,55,0.916667,255,,,
9907,4388161847,4/20/2016,18:00,176,11,0.183333,116,,,
9908,4388161847,4/20/2016,19:00,1713,51,0.85,222,,,
9909,4388161847,4/20/2016,20:00,440,23,0.383333,148,,,
9910,4388161847,4/20/2016,21:00,80,5,0.083333,94,,,
9911,4388161847,4/20/2016,22:00,20,2,0.033333,87,,,
9912,4388161847,4/20/2016,23:00,0,0,0.0,79,,,
9913,4388161847,4/21/2016,0:00,0,0,0.0,78,1.0,442.0,458.0
9914,4388161847,4/21/2016,1:00,6,1,0.016667,80,,,
9915,4388161847,4/21/2016,2:00,16,2,0.033333,83,,,
9916,4388161847,4/21/2016,3:00,0,0,0.0,79,,,
9917,4388161847,4/21/2016,4:00,0,0,0.0,79,,,
9918,4388161847,4/21/2016,5:00,603,28,0.466667,170,,,
9919,4388161847,4/21/2016,6:00,1437,39,0.65,229,,,
9920,4388161847,4/21/2016,7:00,325,7,0.116667,110,,,
9921,4388161847,4/21/2016,8:00,222,7,0.116667,103,,,
9922,4388161847,4/21/2016,9:00,35,4,0.066667,91,,,
9923,4388161847,4/21/2016,10:00,443,12,0.2,123,,,
9924,4388161847,4/21/2016,11:00,249,6,0.1,106,,,
9925,4388161847,4/21/2016,12:00,464,12,0.2,125,,,
9926,4388161847,4/21/2016,13:00,190,6,0.1,101,,,
9927,4388161847,4/21/2016,14:00,177,5,0.083333,99,,,
9928,4388161847,4/21/2016,15:00,195,8,0.133333,107,,,
9929,4388161847,4/21/2016,16:00,1068,23,0.383333,183,,,
9930,4388161847,4/21/2016,17:00,95,6,0.1,121,,,
9931,4388161847,4/21/2016,18:00,1616,67,1.116667,283,,,
9932,4388161847,4/21/2016,19:00,1488,49,0.816667,256,,,
9933,4388161847,4/21/2016,20:00,1394,32,0.533333,221,,,
9934,4388161847,4/21/2016,21:00,32,3,0.05,87,,,
9935,4388161847,4/21/2016,22:00,0,0,0.0,78,,,
9936,4388161847,4/21/2016,23:00,0,0,0.0,78,,,
9937,4388161847,4/22/2016,0:00,0,0,0.0,78,1.0,82.0,85.0
9938,4388161847,4/22/2016,1:00,0,0,0.0,78,,,
9939,4388161847,4/22/2016,2:00,0,0,0.0,78,,,
9940,4388161847,4/22/2016,3:00,0,0,0.0,78,,,
9941,4388161847,4/22/2016,4:00,0,0,0.0,78,,,
9942,4388161847,4/22/2016,5:00,0,0,0.0,78,,,
9943,4388161847,4/22/2016,6:00,528,121,2.016667,462,,,
9944,4388161847,4/22/2016,7:00,619,19,0.316667,141,,,
9945,4388161847,4/22/2016,8:00,2503,92,1.533333,317,,,
9946,4388161847,4/22/2016,9:00,2203,43,0.716667,260,,,
9947,4388161847,4/22/2016,10:00,1035,29,0.483333,186,,,
9948,4388161847,4/22/2016,11:00,56,5,0.083333,105,,,
9949,4388161847,4/22/2016,12:00,409,19,0.316667,138,,,
9950,4388161847,4/22/2016,13:00,9,1,0.016667,102,,,
9951,4388161847,4/22/2016,14:00,150,10,0.166667,122,,,
9952,4388161847,4/22/2016,15:00,542,24,0.4,161,,,
9953,4388161847,4/22/2016,16:00,9,1,0.016667,100,,,
9954,4388161847,4/22/2016,17:00,338,14,0.233333,136,,,
9955,4388161847,4/22/2016,18:00,2985,90,1.5,321,,,
9956,4388161847,4/22/2016,19:00,355,17,0.283333,129,,,
9957,4388161847,4/22/2016,20:00,192,8,0.133333,109,,,
9958,4388161847,4/22/2016,21:00,0,0,0.0,93,,,
9959,4388161847,4/22/2016,22:00,197,7,0.116667,108,,,
9960,4388161847,4/22/2016,23:00,9,1,0.016667,84,,,
9961,4388161847,4/23/2016,0:00,22,2,0.033333,83,1.0,478.0,501.0
9962,4388161847,4/23/2016,1:00,0,0,0.0,78,,,
9963,4388161847,4/23/2016,2:00,0,0,0.0,79,,,
9964,4388161847,4/23/2016,3:00,4,1,0.016667,81,,,
9965,4388161847,4/23/2016,4:00,0,0,0.0,79,,,
9966,4388161847,4/23/2016,5:00,0,0,0.0,79,,,
9967,4388161847,4/23/2016,6:00,42,4,0.066667,89,,,
9968,4388161847,4/23/2016,7:00,14,2,0.033333,87,,,
9969,4388161847,4/23/2016,8:00,71,7,0.116667,96,,,
9970,4388161847,4/23/2016,9:00,6,1,0.016667,85,,,
9971,4388161847,4/23/2016,10:00,829,26,0.433333,168,,,
9972,4388161847,4/23/2016,11:00,1343,28,0.466667,197,,,
9973,4388161847,4/23/2016,12:00,863,25,0.416667,168,,,
9974,4388161847,4/23/2016,13:00,2925,66,1.1,314,,,
9975,4388161847,4/23/2016,14:00,5237,154,2.566667,592,,,
9976,4388161847,4/23/2016,15:00,575,17,0.283333,142,,,
9977,4388161847,4/23/2016,16:00,39,4,0.066667,107,,,
9978,4388161847,4/23/2016,17:00,30,4,0.066667,109,,,
9979,4388161847,4/23/2016,18:00,574,23,0.383333,158,,,
9980,4388161847,4/23/2016,19:00,181,10,0.166667,109,,,
9981,4388161847,4/23/2016,20:00,106,6,0.1,103,,,
9982,4388161847,4/23/2016,21:00,24,2,0.033333,84,,,
9983,4388161847,4/23/2016,22:00,347,16,0.266667,130,,,
9984,4388161847,4/23/2016,23:00,4,1,0.016667,94,,,
9985,4388161847,4/24/2016,0:00,9,1,0.016667,82,3.0,552.0,595.0
9986,4388161847,4/24/2016,1:00,14,2,0.033333,83,,,
9987,4388161847,4/24/2016,2:00,0,0,0.0,79,,,
9988,4388161847,4/24/2016,3:00,9,1,0.016667,81,,,
9989,4388161847,4/24/2016,4:00,0,0,0.0,79,,,
9990,4388161847,4/24/2016,5:00,9,1,0.016667,81,,,
9991,4388161847,4/24/2016,6:00,420,14,0.233333,133,,,
9992,4388161847,4/24/2016,7:00,22,2,0.033333,86,,,
9993,4388161847,4/24/2016,8:00,312,11,0.183333,112,,,
9994,4388161847,4/24/2016,9:00,0,0,0.0,79,,,
9995,4388161847,4/24/2016,10:00,253,10,0.166667,108,,,
9996,4388161847,4/24/2016,11:00,72,5,0.083333,92,,,
9997,4388161847,4/24/2016,12:00,939,27,0.45,171,,,
9998,4388161847,4/24/2016,13:00,966,29,0.483333,187,,,
9999,4388161847,4/24/2016,14:00,2228,56,0.933333,251,,,
10000,4388161847,4/24/2016,15:00,1708,40,0.666667,216,,,
10001,4388161847,4/24/2016,16:00,28,2,0.033333,83,,,
10002,4388161847,4/24/2016,17:00,0,0,0.0,79,,,
10003,4388161847,4/24/2016,18:00,613,26,0.433333,157,,,
10004,4388161847,4/24/2016,19:00,215,10,0.166667,108,,,
10005,4388161847,4/24/2016,20:00,2235,48,0.8,266,,,
10006,4388161847,4/24/2016,21:00,191,12,0.2,110,,,
10007,4388161847,4/24/2016,22:00,0,0,0.0,81,,,
10008,4388161847,4/24/2016,23:00,0,0,0.0,78,,,
10009,4388161847,4/25/2016,0:00,0,0,0.0,78,,,
10010,4388161847,4/25/2016,1:00,0,0,0.0,78,,,
10011,4388161847,4/25/2016,2:00,0,0,0.0,78,,,
10012,4388161847,4/25/2016,3:00,0,0,0.0,78,,,
10013,4388161847,4/25/2016,4:00,0,0,0.0,78,,,
10014,4388161847,4/25/2016,5:00,595,29,0.483333,163,,,
10015,4388161847,4/25/2016,6:00,659,22,0.366667,161,,,
10016,4388161847,4/25/2016,7:00,826,16,0.266667,152,,,
10017,4388161847,4/25/2016,8:00,104,5,0.083333,104,,,
10018,4388161847,4/25/2016,9:00,474,15,0.25,126,,,
10019,4388161847,4/25/2016,10:00,262,8,0.133333,105,,,
10020,4388161847,4/25/2016,11:00,459,10,0.166667,127,,,
10021,4388161847,4/25/2016,12:00,335,11,0.183333,120,,,
10022,4388161847,4/25/2016,13:00,189,6,0.1,101,,,
10023,4388161847,4/25/2016,14:00,295,7,0.116667,107,,,
10024,4388161847,4/25/2016,15:00,455,13,0.216667,122,,,
10025,4388161847,4/25/2016,16:00,981,28,0.466667,180,,,
10026,4388161847,4/25/2016,17:00,2238,79,1.316667,304,,,
10027,4388161847,4/25/2016,18:00,667,22,0.366667,159,,,
10028,4388161847,4/25/2016,19:00,1501,42,0.7,240,,,
10029,4388161847,4/25/2016,20:00,2349,61,1.016667,309,,,
10030,4388161847,4/25/2016,21:00,511,16,0.266667,144,,,
10031,4388161847,4/25/2016,22:00,46,4,0.066667,90,,,
10032,4388161847,4/25/2016,23:00,15,2,0.033333,83,,,
10033,4388161847,4/26/2016,0:00,0,0,0.0,79,1.0,319.0,346.0
10034,4388161847,4/26/2016,1:00,0,0,0.0,79,,,
10035,4388161847,4/26/2016,2:00,4,1,0.016667,80,,,
10036,4388161847,4/26/2016,3:00,11,1,0.016667,81,,,
10037,4388161847,4/26/2016,4:00,14,3,0.05,84,,,
10038,4388161847,4/26/2016,5:00,838,40,0.666667,202,,,
10039,4388161847,4/26/2016,6:00,2662,82,1.366667,307,,,
10040,4388161847,4/26/2016,7:00,630,16,0.266667,149,,,
10041,4388161847,4/26/2016,8:00,122,6,0.1,101,,,
10042,4388161847,4/26/2016,9:00,407,15,0.25,125,,,
10043,4388161847,4/26/2016,10:00,631,17,0.283333,139,,,
10044,4388161847,4/26/2016,11:00,383,8,0.133333,119,,,
10045,4388161847,4/26/2016,12:00,414,14,0.233333,131,,,
10046,4388161847,4/26/2016,13:00,279,8,0.133333,107,,,
10047,4388161847,4/26/2016,14:00,369,10,0.166667,118,,,
10048,4388161847,4/26/2016,15:00,435,14,0.233333,123,,,
10049,4388161847,4/26/2016,16:00,571,11,0.183333,131,,,
10050,4388161847,4/26/2016,17:00,1046,33,0.55,191,,,
10051,4388161847,4/26/2016,18:00,219,11,0.183333,115,,,
10052,4388161847,4/26/2016,19:00,74,2,0.033333,94,,,
10053,4388161847,4/26/2016,20:00,320,14,0.233333,123,,,
10054,4388161847,4/26/2016,21:00,15,3,0.05,88,,,
10055,4388161847,4/26/2016,22:00,6,1,0.016667,81,,,
10056,4388161847,4/26/2016,23:00,11,2,0.033333,83,,,
10057,4388161847,4/27/2016,0:00,7,1,0.016667,80,1.0,439.0,500.0
10058,4388161847,4/27/2016,1:00,12,1,0.016667,80,,,
10059,4388161847,4/27/2016,2:00,41,3,0.05,85,,,
10060,4388161847,4/27/2016,3:00,8,1,0.016667,80,,,
10061,4388161847,4/27/2016,4:00,0,0,0.0,79,,,
10062,4388161847,4/27/2016,5:00,329,25,0.416667,150,,,
10063,4388161847,4/27/2016,6:00,939,21,0.35,168,,,
10064,4388161847,4/27/2016,7:00,225,9,0.15,106,,,
10065,4388161847,4/27/2016,8:00,156,5,0.083333,97,,,
10066,4388161847,4/27/2016,9:00,145,6,0.1,99,,,
10067,4388161847,4/27/2016,10:00,450,10,0.166667,117,,,
10068,4388161847,4/27/2016,11:00,496,10,0.166667,128,,,
10069,4388161847,4/27/2016,12:00,516,15,0.25,138,,,
10070,4388161847,4/27/2016,13:00,28,3,0.05,90,,,
10071,4388161847,4/27/2016,14:00,347,9,0.15,112,,,
10072,4388161847,4/27/2016,15:00,284,9,0.15,112,,,
10073,4388161847,4/27/2016,16:00,856,23,0.383333,178,,,
10074,4388161847,4/27/2016,17:00,1183,52,0.866667,222,,,
10075,4388161847,4/27/2016,18:00,4037,121,2.016667,398,,,
10076,4388161847,4/27/2016,19:00,447,19,0.316667,143,,,
10077,4388161847,4/27/2016,20:00,357,13,0.216667,123,,,
10078,4388161847,4/27/2016,21:00,304,10,0.166667,114,,,
10079,4388161847,4/27/2016,22:00,12,2,0.033333,86,,,
10080,4388161847,4/27/2016,23:00,14,2,0.033333,88,,,
10081,4388161847,4/28/2016,0:00,0,0,0.0,79,1.0,428.0,458.0
10082,4388161847,4/28/2016,1:00,0,0,0.0,79,,,
10083,4388161847,4/28/2016,2:00,10,1,0.016667,80,,,
10084,4388161847,4/28/2016,3:00,0,0,0.0,79,,,
10085,4388161847,4/28/2016,4:00,8,1,0.016667,80,,,
10086,4388161847,4/28/2016,5:00,1305,55,0.916667,226,,,
10087,4388161847,4/28/2016,6:00,2267,67,1.116667,286,,,
10088,4388161847,4/28/2016,7:00,733,12,0.2,150,,,
10089,4388161847,4/28/2016,8:00,265,8,0.133333,118,,,
10090,4388161847,4/28/2016,9:00,52,6,0.1,94,,,
10091,4388161847,4/28/2016,10:00,491,16,0.266667,132,,,
10092,4388161847,4/28/2016,11:00,593,17,0.283333,136,,,
10093,4388161847,4/28/2016,12:00,243,4,0.066667,104,,,
10094,4388161847,4/28/2016,13:00,301,12,0.2,118,,,
10095,4388161847,4/28/2016,14:00,173,6,0.1,104,,,
10096,4388161847,4/28/2016,15:00,191,8,0.133333,103,,,
10097,4388161847,4/28/2016,16:00,1251,30,0.5,204,,,
10098,4388161847,4/28/2016,17:00,1180,32,0.533333,196,,,
10099,4388161847,4/28/2016,18:00,680,22,0.366667,153,,,
10100,4388161847,4/28/2016,19:00,178,8,0.133333,111,,,
10101,4388161847,4/28/2016,20:00,153,4,0.066667,102,,,
10102,4388161847,4/28/2016,21:00,0,0,0.0,78,,,
10103,4388161847,4/28/2016,22:00,0,0,0.0,78,,,
10104,4388161847,4/28/2016,23:00,0,0,0.0,78,,,
10105,4388161847,4/29/2016,0:00,0,0,0.0,78,,,
10106,4388161847,4/29/2016,1:00,0,0,0.0,78,,,
10107,4388161847,4/29/2016,2:00,0,0,0.0,78,,,
10108,4388161847,4/29/2016,3:00,0,0,0.0,78,,,
10109,4388161847,4/29/2016,4:00,0,0,0.0,78,,,
10110,4388161847,4/29/2016,5:00,1015,44,0.733333,206,,,
10111,4388161847,4/29/2016,6:00,2168,68,1.133333,286,,,
10112,4388161847,4/29/2016,7:00,795,18,0.3,157,,,
10113,4388161847,4/29/2016,8:00,178,6,0.1,100,,,
10114,4388161847,4/29/2016,9:00,242,9,0.15,107,,,
10115,4388161847,4/29/2016,10:00,306,10,0.166667,113,,,
10116,4388161847,4/29/2016,11:00,210,7,0.116667,102,,,
10117,4388161847,4/29/2016,12:00,355,10,0.166667,115,,,
10118,4388161847,4/29/2016,13:00,316,8,0.133333,113,,,
10119,4388161847,4/29/2016,14:00,543,10,0.166667,130,,,
10120,4388161847,4/29/2016,15:00,25,2,0.033333,104,,,
10121,4388161847,4/29/2016,16:00,44,7,0.116667,114,,,
10122,4388161847,4/29/2016,17:00,894,28,0.466667,180,,,
10123,4388161847,4/29/2016,18:00,726,24,0.4,160,,,
10124,4388161847,4/29/2016,19:00,162,8,0.133333,112,,,
10125,4388161847,4/29/2016,20:00,946,32,0.533333,180,,,
10126,4388161847,4/29/2016,21:00,45,5,0.083333,104,,,
10127,4388161847,4/29/2016,22:00,246,9,0.15,118,,,
10128,4388161847,4/29/2016,23:00,16,2,0.033333,87,,,
10129,4388161847,4/30/2016,0:00,6,1,0.016667,82,2.0,409.0,430.0
10130,4388161847,4/30/2016,1:00,7,1,0.016667,81,,,
10131,4388161847,4/30/2016,2:00,11,2,0.033333,82,,,
10132,4388161847,4/30/2016,3:00,11,1,0.016667,81,,,
10133,4388161847,4/30/2016,4:00,0,0,0.0,79,,,
10134,4388161847,4/30/2016,5:00,24,2,0.033333,83,,,
